link,pdf_links
https://www.bnm.gov.my/-/ringgit-newsletter-may-2014-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit+Ed49+May+2014+v4.pdf']
https://www.bnm.gov.my/-/concept-papers-ijarah-and-istisna-,"['documents/20124/761697/Istisna_CP.pdf', 'documents/20124/761697/Ijarah_CP.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-april-2014-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit+Ed48+Apr+2014+v3.pdf']
https://www.bnm.gov.my/-/sac-147th-meeting,[]
https://www.bnm.gov.my/-/ringgit-newsletter-march-2014-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit+Ed47+Mac+2014+v10.pdf']
https://www.bnm.gov.my/-/beware-of-scam-07052014,"['documents/20124/761697/bogus_call_alert.pdf', 'documents/20124/761697/MO+Bogus+Call.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-february-2014-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit+Ed46+Feb+2014+v4.pdf']
https://www.bnm.gov.my/-/online-banking-6-ways-to-stay-safe-online,[]
https://www.bnm.gov.my/-/ringgit-newsletter-january-2014-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit+Ed45+Jan+2014+v3.pdf']
https://www.bnm.gov.my/-/beware-of-bogus-calls-from-persons-impersonating-as-bank-negara-malaysia-officers,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2014-/-2015-nurturing-excellent-talents,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.,[]
https://www.bnm.gov.my/-/ringgit-newsletter-december-2013-issue-is-now-available-for-download.,['documents/20124/761697/Ringgit_12.pdf']
https://www.bnm.gov.my/-/penerbitan-manual-rujukan-mahkamah-dan-penimbang-tara-kepada-majlis-penasihat-syariah-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/research-papers-determinants-of-financial-performance-the-case-of-general-takaful-and-insurance-companies-in-malaysia,['documents/20124/761697/04_RP_Muhaizam.Ismail_Determinants_of_Financial_Performance.pdf']
https://www.bnm.gov.my/-/go-green-recycle-fit-banknotes-is-the-right-choice-,[]
https://www.bnm.gov.my/-/statement-on-bitcoin,[]
https://www.bnm.gov.my/-/unauthorised-companies-websites-23122015,['documents/20124/761694/20151223_FCA_EN.pdf']
https://www.bnm.gov.my/-/concept-paper-on-financing-facilities-with-connected-parties,['documents/20124/761694/cp_035_1.pdf']
https://www.bnm.gov.my/-/guidelines-circulars-listing-23122015,['documents/20124/761694/pd_ste_Jan2016.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-november-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed67+Nov+2015+v11.pdf']
https://www.bnm.gov.my/-/granting-of-credit-facilities,['documents/20124/761694/gl_credit+facilities_2015.pdf']
https://www.bnm.gov.my/-/guidelines-circulars-listing-23112015,['documents/20124/761694/nt_life+framework_Nov2015.pdf']
https://www.bnm.gov.my/-/awareness-programme-e-payment-options-for-government-payments-registration-is-now-closed-1,[]
https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-1,[]
https://www.bnm.gov.my/-/ringgit-newsletter-october-2015-issue-is-now-available-for-download.,"['documents/20124/761694/Ringgit+Ed2015+Survey+Form+v1.pdf', 'documents/20124/761694/Ringgit+Ed66+Oct+2015+v3.pdf']"
https://www.bnm.gov.my/-/download-the-2016-budget-speech-by-prime-minister-of-malaysia,['documents/20124/761694/Budget_Speech_2016.pdf']
https://www.bnm.gov.my/-/wanted-by-bnm-23102015,[]
https://www.bnm.gov.my/-/ringgit-newsletter-september-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed65+Sept+2015+v6.pdf']
https://www.bnm.gov.my/-/guidelines-circulars-listing-16102015-1,[]
https://www.bnm.gov.my/-/guidelines-circulars-listing-16102015,"['documents/20124/761694/Form_BNM_CR_20151105.pdf', 'documents/20124/761694/01_Rep_Office_Guideline_20151105.pdf', 'documents/20124/761694/Form_BNM_RO_20151105.pdf']"
https://www.bnm.gov.my/-/individual-wanted-by-bnm,[]
https://www.bnm.gov.my/-/unauthorised-companies-websites-13102015,['documents/20124/761694/20151013_FCA_EN.pdf']
https://www.bnm.gov.my/-/guidelines-circulars-listing-13102015,[]
https://www.bnm.gov.my/-/childrens-day-mag,[]
https://www.bnm.gov.my/-/ringgit-newsletter-august-2015-issue-is-now-available-for-download.,['documents/20124/761694/Final_Ringgit+Ogos+2015.pdf']
https://www.bnm.gov.my/-/compliance,"['documents/20124/761694/FS_compliance_Oct2015.pdf', 'documents/20124/761694/PD_compliance_Oct2015.pdf']"
https://www.bnm.gov.my/-/concept-paper-on-kafalah,[]
https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-,[]
https://www.bnm.gov.my/-/closure-of-bnmmag-15092015,[]
https://www.bnm.gov.my/-/announcement-of-closure-of-bank-negara-malaysia-museum-art-gallery-1,[]
https://www.bnm.gov.my/-/statement-by-financial-markets-association-of-malaysia,[]
https://www.bnm.gov.my/-/ringgit-newsletter-july-2015-issue-is-now-available-for-download.,['documents/20124/761694/RINGGIT_July+2015_F.pdf']
https://www.bnm.gov.my/-/special-funds-by-bank-negara-malaysia-tiks2-tub2-dan-sdrs,"['documents/20124/761694/TIKS2.pdf', 'documents/20124/761694/SDRS.pdf', 'documents/20124/761694/TUB2.pdf']"
https://www.bnm.gov.my/-/book-your-seat-now-global-seminar-on-disaster-risk-financing-17-18-september-2015-,[]
https://www.bnm.gov.my/-/repurchase-agreement-transactions-30072015,['documents/20124/761694/BNM_RH_PD+032-3.pdf']
https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-capital-components-,"['documents/20124/761694/20150715_CAFIB_RWA.pdf', 'documents/20124/761694/20150715_CAFIB_Concept_paper.pdf']"
https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-for-islamic-banks-capital-components-,"['documents/20124/761694/20150715_CAFIB_RWA.pdf', 'documents/20124/761694/20150715_CAFIB_Concept_paper.pdf']"
https://www.bnm.gov.my/-/amendment-to-the-enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-,[]
https://www.bnm.gov.my/-/request-for-proposal-on-study-of-tax-impediments-on-the-growth-of-leasing-and-factoring-in-malaysia-deadline-12.00-noon-6-august-2015,[]
https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-dengan-wang-kertas-hampir-baharu-pada-syawal-ini-1,[]
https://www.bnm.gov.my/-/ringgit-newsletter-may-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed61+Mei+2015+v4.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-june-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed62+Jun+2015+v3.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-april-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed60+Apr+2015+v4.pdf']
https://www.bnm.gov.my/-/2015-national-e-payment-roadshow-moving-forward-with-e-payments-3,[]
https://www.bnm.gov.my/-/third-malaysia-statistics-conference-mystats-2015,[]
https://www.bnm.gov.my/-/ringgit-newsletter-march-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed61+Mei+2015+v4.pdf']
https://www.bnm.gov.my/-/third-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers,[]
https://www.bnm.gov.my/-/my-ringgit-a-new-mobile-app-to-learn-about-malaysian-banknotes-by-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/guidelines-circulars-listing-05052015,"['documents/20124/761694/FAQs_agent_banking_20150430.pdf', 'documents/20124/761694/01_agent_banking_20150430_1.pdf']"
https://www.bnm.gov.my/-/unauthorised-companies-websites-17042015,[]
https://www.bnm.gov.my/-/publication-of-liquidity-coverage-ratio-final-standard,[]
https://www.bnm.gov.my/-/period-of-stay-under-the-netting-of-financial-agreements-act-2015,[]
https://www.bnm.gov.my/-/ringgit-02-2015,['documents/20124/761694/Ringgit+Ed58+Feb+2015+v6.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-january-2015-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed57+Jan+2015+v4.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2015-/-2016-nurturing-excellent-talent,[]
https://www.bnm.gov.my/-/-survey-2-call-for-feedback-on-general-takaful-coverage,[]
https://www.bnm.gov.my/-/ringgit-newsletter-december-2014-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed56+Dis+2014+v3.pdf']
https://www.bnm.gov.my/-/-survey-call-for-feedback-on-equity-based-venture,[]
https://www.bnm.gov.my/-/ringgit-newsletter-november-2014-issue-is-now-available-for-download.,['documents/20124/761694/Ringgit+Ed55+Nov+2014+v4.pdf']
https://www.bnm.gov.my/-/response-to-feedback-received-consultation-paper-on-the-netting-of-financial-agreements-bill,['documents/20124/761694/NFA_Response_to_feedback_received.pdf']
https://www.bnm.gov.my/-/klibor-rate-setting,['documents/20124/761691/pd_KLIBORratesetting_Dec2016.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-november-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed79+Nov+2016+v4.pdf']
https://www.bnm.gov.my/-/current-series-of-malaysian-banknotes-continue-to-be-legal-tender,[]
https://www.bnm.gov.my/-/migration-to-pin-based-payment-cards-for-more-secure-payment-transactions,[]
https://www.bnm.gov.my/-/update-to-frequently-asked-questions-faq-on-initiative-to-develop-the-onshore-financial-market,['documents/20124/761691/faq_initiative_onshore_financial_market_v6.pdf']
https://www.bnm.gov.my/-/international-association-of-insurance-supervisors-iais-annual-conference-2017,[]
https://www.bnm.gov.my/-/intermittent-disruption-to-incoming-calls-to-bank-negara-malaysia-s-head-office,[]
https://www.bnm.gov.my/-/supplementary-notice-on-foreign-exchange-administration-rules-measures-to-promote-the-development-of-malaysian-financial-market-3,"['documents/20124/761691/Supplementary_Notice_on_Foreign_Exchange_Administration_Rules.pdf', 'documents/20124/761691/Forward_Market_Registration_Form_v3.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-october-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed78+Oct+2016+-+Final.pdf']
https://www.bnm.gov.my/-/list-of-onshore-banks-in-malaysia,[]
https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2017,[]
https://www.bnm.gov.my/-/exposure-draft-on-code-of-conduct-for-malaysia-wholesale-financial-markets,['documents/20124/761691/ed_code_of_conduct_final.pdf']
https://www.bnm.gov.my/-/concept-paper-on-direct-distribution-channels-for-pure-protection-products,['documents/20124/761691/cp_directdistributionchannel_Oct2016.pdf']
https://www.bnm.gov.my/-/change-to-pin-based-payment-cards-for-more-secure-payment-transactions,"['documents/20124/761691/hotline_numbers_pinnpay.pdf', 'documents/20124/761691/faq_migration_pin_based.pdf']"
https://www.bnm.gov.my/-/notices-ringgit-sept2016,['documents/20124/788939/Ringgit+Ed77+Sep+2016+v9.pdf']
https://www.bnm.gov.my/-/download-the-2017-budget-speech-by-prime-minister-of-malaysia,"['documents/20124/761691/Budget_Speech_2017.pdf', 'documents/20124/761691/TouchPoints_Bajet_2017en.pdf']"
https://www.bnm.gov.my/-/financial-technology-regulatory-sandbox-framework-2,"['documents/20124/761691/pd_regulatorysandboxframework_Oct2016.pdf', 'documents/20124/761691/appendices_sandboxframework.pdf']"
https://www.bnm.gov.my/-/concept-paper-on-stress-testing,['documents/20124/761691/cp_029_13_stress_testing.pdf']
https://www.bnm.gov.my/-/bogus-email-06102016,[]
https://www.bnm.gov.my/-/unauthorised-companies-websites-22092016,['documents/20124/761691/20160812_FCA_EN.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-august-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed76+Aug+2016+v8.pdf']
https://www.bnm.gov.my/-/call-for-participation-in-bank-negara-malaysia-s-high-speed-pitching-session,[]
https://www.bnm.gov.my/-/shareholder-suitability,"['documents/20124/761691/pd_Shareholder+suitability_Aug2016.pdf', 'documents/20124/761691/fs_ShareholderSuitability_Aug2016.pdf']"
https://www.bnm.gov.my/-/fifth-auction-of-malaysian-banknotes-with-special-serial-numbers,[]
https://www.bnm.gov.my/-/restricted-committed-liquidity-facility-1,"['documents/20124/761691/attachment_terms_and_conditions_RCLF_reissue.pdf', 'documents/20124/761691/restricted_committed_liquidity_facility_reissue.pdf']"
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed75+July+2016-FINAL.pdf']
https://www.bnm.gov.my/-/revocation-of-derivative-related-policy-documents-and-amendments-to-capital-adequacy-framework-basel-ii-risk-weighted-assets-,['documents/20124/761691/Revocation+letter_CDT&ILDRevocation.pdf']
https://www.bnm.gov.my/-/issuance-of-a-discussion-paper-on-fintech-regulatory-sandbox,['documents/20124/761691/dp_regulatory+sandbox_July2016.pdf']
https://www.bnm.gov.my/-/call-for-papers-4th-malaysia-statistics-conference-mystats-2016-strengthening-statistical-usage-for-decisions-and-innovation-,[]
https://www.bnm.gov.my/-/restricted-committed-liquidity-facility,"['documents/20124/761691/attachment_terms_and_conditions_RCLF_reissue.pdf', 'documents/20124/761691/restricted_committed_liquidity_facility_reissue.pdf']"
https://www.bnm.gov.my/-/change-in-terminology-private-debt-securities-to-corporate-bond-and/or-sukuk,['documents/20124/761691/change_in_terminology.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-june-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed74+June+2016+v4.pdf']
https://www.bnm.gov.my/-/financing-facilities-with-connected-parties,"['documents/20124/963937/feedback_ffcpdfi.pdf', 'documents/20124/963937/Financing_Facilities_Connected_Parties_dfi.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-may-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed73+Mei+2016+v4.pdf']
https://www.bnm.gov.my/-/design-competition-for-commemorative-banknotes,[]
https://www.bnm.gov.my/-/ringgit-newsletter-april-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed72+Apr+2016+v3.pdf']
https://www.bnm.gov.my/-/unauthorised-companies-websites-07062016,['documents/20124/761691/20160603_FCA_EN.pdf']
https://www.bnm.gov.my/-/design-competition-results-for-the-100th-anniversary-of-persatuan-pandu-puteri-malaysia-commemorative-coins-1,[]
https://www.bnm.gov.my/-/unauthorised-companies-websites-27052016,['documents/20124/761691/20160505_FCA_EN.pdf']
https://www.bnm.gov.my/-/new-islamic-banking-offering,"['documents/20124/761691/en_ia.pdf', 'documents/20124/761691/cn_ia.pdf', 'documents/20124/761691/01+INVESTMENT+ACC.pdf', 'documents/20124/761691/tm_ia.pdf', 'documents/20124/761691/bm_ia.pdf']"
https://www.bnm.gov.my/-/to-assist-investigation-13052016,[]
https://www.bnm.gov.my/-/ringgit-newsletter-march-2016-issue-is-now-available-for-download,['documents/20124/788939/Ringgit+Ed71+Mar+2016+v5.pdf']
https://www.bnm.gov.my/-/operational-risk,"['documents/20124/761691/pd_operational+risk_may2016.pdf', 'documents/20124/761691/fs_operational+risk_may2016.pdf']"
https://www.bnm.gov.my/-/compilation-of-shariah-standards-are-available-for-sale-during-giff-5.0,[]
https://www.bnm.gov.my/-/design-competition-results-for-the-50th-anniversary-of-yayasan-sabah-commemorative-coins,[]
https://www.bnm.gov.my/-/national-e-payment-roadshow-2016-moving-forward-with-e-payments,[]
https://www.bnm.gov.my/-/fourth-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers,[]
https://www.bnm.gov.my/-/discussion-paper-on-microinsurance-and-microtakaful,"['documents/20124/761691/dp_faq_microinsuranceandmicrotakaful_Apr2016.pdf', 'documents/20124/761691/dp_microinsuranceandmicrotakaful_Apr2016.pdf']"
https://www.bnm.gov.my/-/internal-capital-adequacy-assessment-process-for-takaful-operators,"['documents/20124/761691/PD_ICAAP.pdf', 'documents/20124/761691/Statement+of+Feedback_ICAAP.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-february-2016-issue-is-now-available-for-download.,['documents/20124/788939/Ringgit+Ed70+Feb+2016+v3.pdf']
https://www.bnm.gov.my/-/concept-paper-on-shareholder-suitability,['documents/20124/761691/cp_ShareholderSuitability_Mar2016.pdf']
https://www.bnm.gov.my/-/concept-paper-on-corporate-governance,[]
https://www.bnm.gov.my/-/unauthorised-company-website-updated-07030216,[]
https://www.bnm.gov.my/-/ringgit-newsletter-january-2016-issue-is-now-available-for-download.,['documents/20124/788939/Ringgit+%28new%29+Ed69+Jan+2016+v4.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2016-/-2017-nurturing-excellent-talent,[]
https://www.bnm.gov.my/-/download-the-2016-budget-recalibration-speech-by-prime-minister-of-malaysia,['documents/20124/761691/Budget2016_Recalibration.pdf']
https://www.bnm.gov.my/-/trial-run-of-new-bnm-website,[]
https://www.bnm.gov.my/-/ringgit-newsletter-december-2015-issue-is-now-available-for-download.,['documents/20124/761691/Ringgit+Ed68+Dec+15-final.pdf']
https://www.bnm.gov.my/-/calling-all-young-malaysian-scholars-world-bank-malaysia-country-office-to-award-young-researcher-prize,[]
https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2016,[]
https://www.bnm.gov.my/-/ops-cost-control-lifebusiness-familytakafulbusiness-22122017,[]
https://www.bnm.gov.my/-/leverage-ratio,"['documents/20124/761688/Frequently+Asked+Questions+%28LR%29.pdf', 'documents/20124/761688/Leverage+Ratio+Policy+Document+%5B08122017%5D.pdf', 'documents/20124/761688/Response+to+Feedback+Received+%28LR%29.pdf']"
https://www.bnm.gov.my/-/ed-interoperable-crdt-transfer-framework-07122017,['documents/20124/761688/Interoperable+Credit+Transfer+Framework+%28Exposure+Draft%29.pdf']
https://www.bnm.gov.my/-/ed-amlcft-msb-sector3-doc1-07122017,"['documents/20124/761688/FAQ_EKYC.pdf', 'documents/20124/761688/PD_EKYC_FINAL+29+Nov+2017.pdf']"
https://www.bnm.gov.my/-/unauthorised-company-website-06122017,['documents/20124/761688/FCA_20171206_EN.pdf']
https://www.bnm.gov.my/-/ruling-of-the-sac-05122017,"['documents/20124/761688/Kenyataan+MPS+181_BM.pdf', 'documents/20124/761688/SAC+181st+Meeting+Statement+EN.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-december-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed92+Dec+2017+v9.pdf']
https://www.bnm.gov.my/-/enforcement-action-against-company-conducting-illegal-deposit-taking-koperasi-dinar-dirham-berhad,[]
https://www.bnm.gov.my/-/payment-system-forum-and-exhibition-2017-mobile-payment-the-next-wave-2,[]
https://www.bnm.gov.my/-/ed-shariah-governance-13112017,[]
https://www.bnm.gov.my/-/ringgit-newsletter-november-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed89+Nov+2017.pdf']
https://www.bnm.gov.my/-/budget-speech-2018,[]
https://www.bnm.gov.my/-/ed-operating-cost-control-27102017,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-pdrm-on-currency-education-initiative-1,[]
https://www.bnm.gov.my/-/principles-fair-effective-17102017,"['documents/20124/938039/Principles+for+a+Fair+and+Effective+Financial+Market+-+Malaysian+Financial+Market.pdf', 'documents/20124/761688/Response+to+feedback+received.pdf']"
https://www.bnm.gov.my/-/ed-employee-screening-12102017,[]
https://www.bnm.gov.my/-/ringgit-newsletter-august-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed88+Aug+2017+v5.pdf']
https://www.bnm.gov.my/-/ruling-of-the-sac-03102017,['documents/20124/761688/SAC+179th+Meeting+Statement+EN.pdf']
https://www.bnm.gov.my/-/ed-amlcft-msb-sector3-doc1-28092017,['documents/20124/761688/Exposure+Draft+FINAL+26092017.pdf']
https://www.bnm.gov.my/-/ed-outsourcing-28082017,[]
https://www.bnm.gov.my/-/ed-net-stable-funding-ratio-28092017,['documents/20124/761688/Net+Stable+Funding+Ratio+Exposure+Draft.pdf']
https://www.bnm.gov.my/-/surat-kpd-ketua-pembangkang,['documents/20124/761688/memorandum_1MDB.pdf']
https://www.bnm.gov.my/-/enforcement-action-against-company-conducting-illegal-deposit-taking-2,[]
https://www.bnm.gov.my/-/unauthorised-company-website-20092017,['documents/20124/761688/20170920_FCA_EN.pdf']
https://www.bnm.gov.my/-/supp-notice3-fea-09112017,"['documents/20124/761688/Registration+form.pdf', 'documents/20124/761688/Supplementary+Notice+No.3.pdf']"
https://www.bnm.gov.my/-/fi-under-appointed-overseas-ofc-framework-08092017,"['documents/20124/36052/20170912_list_of_appointed_overseas_office_banking_group.pdf', 'documents/20124/761688/20170912_list_of_appointed_overseas_office_country.pdf']"
https://www.bnm.gov.my/-/reissuance-of-the-capital-adequacy-framework-capital-components-and-capital-adequacy-framework-for-islamic-banks-capital-components-1,"['documents/20124/761688/CAF+Capital_Components.pdf', 'documents/20124/761688/CAFIB_Capital+Components.pdf']"
https://www.bnm.gov.my/-/ruling-of-the-shariah-advisory-council-1,['documents/20124/761688/SAC+178th+Meeting+Statement+%28English+Version%292.pdf']
https://www.bnm.gov.my/-/unauthorised-company-website-28082017,['documents/20124/761688/20170828_FCA_EN.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-july-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed87+July+2017+v6+FINAL.pdf']
https://www.bnm.gov.my/-/ed-leverage-ratio-16082017,[]
https://www.bnm.gov.my/-/unauthorised-company-website-31072017,['documents/20124/761688/20170731_FCA_EN.pdf']
https://www.bnm.gov.my/-/call-for-papers-5th-malaysia-statistics-conference-mystats-2017-from-data-to-knowledge-the-journey-1,[]
https://www.bnm.gov.my/-/ringgit-newsletter-june-2017-issue-is-now-available-for-download,"['documents/20124/788710/Ringgit+Ed86+June+2017+v6.pdf', 'documents/20124/761688/Ringgit+Ed2017+Survey+Form+v1.pdf']"
https://www.bnm.gov.my/-/strategy-paper-on-value-based-intermediation-strengthening-the-roles-and-impact-of-islamic-finance-1,['documents/20124/761688/Strategy+Paper+on+VBI.pdf']
https://www.bnm.gov.my/-/call-for-papers-fifth-annual-bank-negara-malaysia-economics-research-workshop-macroeconomic-prospects-in-the-digital-economy-20th-november-2017-kuala-lumpur-malaysia-1,[]
https://www.bnm.gov.my/-/unauthorised-company-website-29062017,['documents/20124/761688/20170629_FCA_EN.pdf']
https://www.bnm.gov.my/-/direct-distribution-channels-for-pure-protection-products-1,[]
https://www.bnm.gov.my/-/unauthorised-company-website-23060217,['documents/20124/761688/20170623_FCA_EN.pdf']
https://www.bnm.gov.my/-/unauthorised-company-website-22062017,['documents/20124/761688/20170622_FCA_EN.pdf']
https://www.bnm.gov.my/-/ringgit-newsletter-may-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed85+May+2017-Draft+5+%28FINAL%29.pdf']
https://www.bnm.gov.my/-/migration-to-pin-enabled-payment-cards-pin-pay-1,[]
https://www.bnm.gov.my/-/exposure-draft-on-rahn-1,[]
https://www.bnm.gov.my/-/ringgit-newsletter-april-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed84+Apr+2017+v5.pdf']
https://www.bnm.gov.my/-/unauthorised-company-website-22052017,[]
https://www.bnm.gov.my/notices-announcements/-/asset_publisher/XRQ5HftX94WW/content/unauthorised-company-website-18052017?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId=979309&amp;_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_redirect=https%3A%2F%2Fwww.bnm.gov.my%2Fnotices-announcements%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_cur%3D0%26p_r_p_resetCur%3Dtrue%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId%3D979309,[]
https://www.bnm.gov.my/-/peluang-kerjaya-di-bank-negara-malaysia-temuduga-terbuka-untuk-jawatan-konstabel-unit-khas-perkhidmatan-polis-bantuan-1,[]
https://www.bnm.gov.my/-/peluang-kerjaya-di-bank-negara-malaysia-temuduga-terbuka-untuk-jawatan-konstabel-perkhidmatan-polis-bantuan-1,[]
https://www.bnm.gov.my/notices-announcements/-/asset_publisher/XRQ5HftX94WW/content/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-4?_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId=979212&amp;_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_redirect=https%3A%2F%2Fwww.bnm.gov.my%2Fnotices-announcements%3Fp_p_id%3Dcom_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW%26p_p_lifecycle%3D0%26p_p_state%3Dnormal%26p_p_mode%3Dview%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_cur%3D0%26p_r_p_resetCur%3Dtrue%26_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_XRQ5HftX94WW_assetEntryId%3D979212,[]
https://www.bnm.gov.my/-/alert-on-sms-scam-and-fake-website-involving-bank-negara-malaysia-name,[]
https://www.bnm.gov.my/-/removal-of-reserve-fund-requirement-in-the-policy-document-on-capital-funds-for-islamic-banks-1,"['documents/20124/761688/clarification_reserve_fund_20170504.pdf', 'documents/20124/761688/Capital+Funds+for+Islamic+Banks_20170504.pdf', 'documents/20124/761688/faq_capital_funds_islamic_20170504.pdf']"
https://www.bnm.gov.my/-/removal-of-reserve-fund-requirement-in-the-policy-document-on-capital-funds,"['documents/20124/761688/faq_capital_funds_20170504.pdf', 'documents/20124/761688/clarification_reserve_fund_20170504.pdf', 'documents/20124/761688/Capital+Funds_PD_3+May+2017.pdf']"
https://www.bnm.gov.my/-/supplementary-notice-no.-2-on-foreign-exchange-administration-rules-and-amendment-to-the-definitions-of-the-notices-on-foreign-exchange-administration-rules-measures-to-promote-development-of-malaysian-financial-market,"['documents/20124/761688/participation_forms_institutional_investor.pdf', 'documents/20124/761688/20170502_supplementary_notice_no2_final.pdf', 'documents/20124/54166/participation_forms_corporate_entities.pdf']"
https://www.bnm.gov.my/-/beware-of-financial-scams-promising-unrealistic-high-returns-1,[]
https://www.bnm.gov.my/-/notice-on-the-misuse-of-bank-negara-malaysia-s-name-corporate-logo-senior-officers-names-and-positions,"['documents/20124/40748/20170428_Advert_MISUSE_ENG.pdf', 'documents/20124/40748/20170428_Advert_MISUSE_TAMIL.pdf', 'documents/20124/40748/20170428_Advert_MISUSE_BM.pdf', 'documents/20124/40748/20170428_Advert_MISUSE_CHINESE.pdf']"
